Time,PT.Motor.Trq,Car.v
480.71,-10,20.47723158
480.72,-10,20.45694636
480.73,-10,20.43684138
480.74,-10,20.41691321
480.75,-10,20.39715842
480.76,-10,20.37757357
480.77,-10,20.35815523
480.78,-10,20.33889998
480.79,-10,20.31980437
480.8,-10,20.3008684
480.81,-10,20.28208521
480.82,-10,20.2634548
480.83,-10,20.24497546
480.84,-10,20.22664202
480.85,-10,20.20845621
480.86,-10,20.19041289
480.87,-10,20.17251032
480.88,-10,20.15475024
480.89,-10,20.13712748
480.9,-10,20.11964205
480.91,-10,20.10229052
480.92,-10,20.0850746
480.93,-10,20.06798399
480.94,-10,20.05100153
480.95,-10,20.03410662
480.96,-10,20.01727522
480.97,-10,20.00048502
480.98,-10,19.98372057
480.99,-10,19.96696127
481,-10,19.95019339
481.01,-10,19.93340834
481.02,-10,19.91659582
481.03,-10,19.89974726
481.04,-10,19.88285578
481.05,-10,19.86591795
481.06,-10,19.84893034
481.07,-10,19.83189123
481.08,-10,19.81479719
481.09,-10,19.79764479
481.1,-10,19.78043574
481.11,-10,19.76317004
481.12,-10,19.74584597
481.13,-10,19.72846354
481.14,-10,19.71102446
481.15,-10,19.6935253
481.16,-10,19.67596777
481.17,-10,19.65835188
481.18,-10,19.64067591
481.19,-10,19.62294501
481.2,-10,19.60515574
481.21,-10,19.58730982
481.22,-10,19.56941069
481.23,-10,19.55145834
481.24,-10,19.53346651
481.25,-10,19.51547469
481.26,-10,19.49751204
481.27,-10,19.47958201
481.28,-10,19.46167258
481.29,-10,19.44378031
481.3,-10,19.4258932
481.31,-10,19.40800093
481.32,-10,19.39009665
481.33,-10,19.37217692
481.34,-10,19.35424002
481.35,-10,19.33628596
481.36,-10,19.31831129
481.37,-10,19.30031947
481.38,-10,19.28231047
481.39,-10,19.26428088
481.4,-10,19.24623412
481.41,-10,19.22816847
481.42,-9.923154831,19.21010283
481.43,-9.830981255,19.19207323
481.44,-9.678642273,19.17408827
481.45,-9.4790411,19.15618571
481.46,-9.238075256,19.13839472
481.47,-8.961348534,19.12073763
481.48,-8.654550552,19.10323847
481.49,-8.322714806,19.08591612
481.5,-7.970072746,19.06878603
481.51,-7.600448132,19.05186194
481.52,-7.218862534,19.03515242
481.53,-6.827944279,19.01866606
481.54,-6.429636955,19.0024063
481.55,-6.025588512,18.98638171
481.56,-5.617165565,18.97059744
481.57,-5.205433846,18.95505351
481.58,-4.791077137,18.93974818
481.59,-4.374647141,18.92468317
481.6,-3.956608057,18.90985506
481.61,-3.537329197,18.89526385
481.62,-3.11748147,18.88091467
481.63,-2.697839737,18.86681097
481.64,-2.278874397,18.85295275
481.65,-1.860795736,18.83934
481.66,-1.443721175,18.8259693
481.67,-1.028054237,18.8128475
481.68,-0.615114093,18.7999729
481.69,-0.205261782,18.78734549
481.7,0.201734304,18.77496012
481.71,0.605695903,18.76281851
481.72,1.006145835,18.75092238
481.73,1.403904438,18.73927344
481.74,1.800365448,18.72786654
481.75,2.19604969,18.71669997
481.76,2.590866327,18.70578059
481.77,2.984336376,18.69511183
481.78,3.376455545,18.6846937
481.79,3.767818451,18.67452277
481.8,4.159021854,18.66459731
481.81,4.550036907,18.65492419
481.82,4.940712452,18.64550341
481.83,5.331433296,18.63633498
481.84,5.72268486,18.62741888
481.85,6.11460495,18.61875857
481.86,6.507252216,18.61035403
481.87,6.90112114,18.60220698
481.88,7.296682835,18.5943157
481.89,7.694095612,18.58668536
481.9,8.09351635,18.57931765
481.91,8.495394707,18.57221087
481.92,8.898838043,18.56537016
481.93,9.303462982,18.55879725
481.94,9.709424973,18.55249384
481.95,10.11704159,18.54645651
481.96,10.52673626,18.54068354
481.97,10.938941,18.53517493
481.98,11.35403919,18.52993067
481.99,11.77235794,18.52495593
482,12.19418716,18.52025584
482.01,12.61979675,18.51583384
482.02,13.04945278,18.51169337
482.03,13.48342133,18.507843
482.04,13.92197227,18.50428446
482.05,14.36536503,18.50102461
482.06,14.81383419,18.49806517
482.07,15.26748848,18.49541644
482.08,15.7264719,18.49308184
482.09,16.19105911,18.49106654
482.1,16.66160774,18.48937911
482.11,17.13851166,18.48802298
482.12,17.62223434,18.48700674
482.13,18.11332512,18.48633727
482.14,18.61227417,18.48601969
482.15,19.11945343,18.48606261
482.16,19.63510132,18.48647459
482.17,20.15931511,18.4872608
482.18,20.69245911,18.48843153
482.19,21.23544121,18.48999194
482.2,21.78761864,18.49195231
482.21,22.34791374,18.4943178
482.22,22.91522217,18.497097
482.23,23.48851967,18.50029334
482.24,24.06683159,18.50391367
482.25,24.64921188,18.50795973
482.26,25.2347393,18.51243838
482.27,25.82252312,18.51734961
482.28,26.4117012,18.52269686
482.29,27.00144005,18.52848185
482.3,27.59094238,18.53470629
482.31,28.17798424,18.54137019
482.32,28.75787544,18.54847182
482.33,29.33157921,18.55600775
482.34,29.89959717,18.56397284
482.35,30.45822334,18.57236536
482.36,31.00501823,18.58118018
482.37,31.54010201,18.59040698
482.38,32.06406784,18.60004233
482.39,32.57743835,18.61007594
482.4,33.08059311,18.62050608
482.41,33.57381439,18.63132246
482.42,34.05726624,18.64252165
482.43,34.53100204,18.65409678
482.44,34.99510956,18.66604269
482.45,35.44975281,18.67835425
482.46,35.89506912,18.69102286
482.47,36.33118057,18.70404509
482.48,36.75818253,18.71741064
482.49,37.17616653,18.73111952
482.5,37.58519745,18.74515971
482.51,37.98538589,18.7595312
482.52,38.37688828,18.77422541
482.53,38.75989914,18.78923548
482.54,39.13460922,18.80455798
482.55,39.50117874,18.82018603
482.56,39.85975266,18.83611277
482.57,40.21047211,18.85233649
482.58,40.55341721,18.86885031
482.59,40.88870621,18.88564909
482.6,41.21659088,18.90272597
482.61,41.53738022,18.92007578
482.62,41.85144806,18.93769511
482.63,42.15908813,18.95557707
482.64,42.46060181,18.97371825
482.65,42.75622177,18.99211348
482.66,43.04619217,19.01076106
482.67,43.3307457,19.02965582
482.68,43.6101532,19.04879092
482.69,43.88464355,19.06816462
482.7,44.15439987,19.0877735
482.71,44.41954422,19.10761412
482.72,44.68026733,19.12768305
482.73,44.9368782,19.14797514
482.74,45.18967819,19.16848868
482.75,45.43893814,19.18921851
482.76,45.68489075,19.21016119
482.77,45.92774963,19.23131503
482.78,46.16771317,19.25267657
482.79,46.40502167,19.2742441
482.8,46.63993454,19.2960142
482.81,46.87273788,19.31798514
482.82,47.10365677,19.3401552
482.83,47.33286667,19.36252097
482.84,47.56058502,19.38508242
482.85,47.78710175,19.40783785
482.86,48.01266861,19.43078211
482.87,48.23749924,19.45391692
482.88,48.46175766,19.47723883
482.89,48.68562698,19.50074957
482.9,48.90929031,19.52444399
482.91,49.13292313,19.54832552
482.92,49.35673523,19.57238901
482.93,49.5809288,19.59663618
482.94,49.80565643,19.62106703
482.95,50.0310173,19.64568156
482.96,50.25722504,19.67047804
482.97,50.48451233,19.69545477
482.98,50.71308517,19.72061346
482.99,50.94308472,19.74595412
483,51.17464828,19.77147673
483.01,51.40789413,19.79717959
483.02,51.64291382,19.82306441
483.03,51.87898254,19.8491329
483.04,52.11585236,19.87538336
483.05,52.35359955,19.90181406
483.06,52.5923233,19.92842844
483.07,52.83213043,19.95522307
483.08,53.07315445,19.98219965
483.09,53.31553268,20.00935648
483.1,53.55941391,20.03669527
483.11,53.80493927,20.06421431
483.12,54.05224228,20.09191531
483.13,54.30146027,20.11979826
483.14,54.55273056,20.14786318
483.15,54.80619431,20.17611178
483.16,55.06196976,20.20454405
483.17,55.3201828,20.23316172
483.18,55.58095169,20.26196307
483.19,55.84437943,20.29095152
483.2,56.11058044,20.32012709
483.21,56.37965393,20.34949148
483.22,56.6517067,20.37904471
483.23,56.92682648,20.40878847
483.24,57.20510101,20.43872278
483.25,57.4866066,20.46885107
483.26,57.77141571,20.49917506
483.27,58.05959702,20.52969473
483.28,58.35121536,20.56041182
483.29,58.64632416,20.59132803
483.3,58.94498444,20.62244509
483.31,59.24723816,20.65376471
483.32,59.55313492,20.6852886
483.33,59.86270142,20.71701849
483.34,60.17598724,20.74895609
483.35,60.49302292,20.78110483
483.36,60.81384277,20.81346472
483.37,61.13846588,20.84603747
483.38,61.46691513,20.87882479
483.39,61.79920578,20.91183184
483.4,62.13535309,20.9450569
483.41,62.47537231,20.9785034
483.42,62.81926727,21.01217478
483.43,63.16704559,21.04607104
483.44,63.51870346,21.0801956
483.45,63.87424469,21.11455019
483.46,64.2336731,21.14913653
483.47,64.59698486,21.18395804
483.48,64.96417999,21.21901472
483.49,65.33524323,21.25431002
483.5,65.71017456,21.28984736
483.51,66.08896637,21.32562674
483.52,66.47160339,21.36165159
483.53,66.85808563,21.39792364
483.54,67.24840546,21.4344446
483.55,67.64254761,21.4712179
483.56,68.04050446,21.50824354
483.57,68.44225311,21.54552668
483.58,68.84779358,21.5830673
483.59,69.25709534,21.62086714
483.6,69.67015076,21.65893133
483.61,70.08694458,21.69725989
483.62,70.50746918,21.73585451
483.63,70.93169403,21.77472037
483.64,71.35961914,21.81385573
483.65,71.79122925,21.85326574
483.66,72.22649384,21.89295042
483.67,72.6654129,21.93291319
483.68,73.10795593,21.97315577
483.69,73.55412292,22.01368158
483.7,74.00388336,22.05449236
483.71,74.45723724,22.09558809
483.72,74.91414642,22.13697394
483.73,75.3746109,22.1786516
483.74,75.83860016,22.22062281
483.75,76.30609894,22.26288756
483.76,76.77709198,22.30545099
483.77,77.25156403,22.34831484
483.78,77.72949219,22.39148081
483.79,78.21085358,22.43495062
483.8,78.69562531,22.4787277
483.81,79.18379211,22.52281206
483.82,79.67533112,22.56720884
483.83,80.17021179,22.61191633
483.84,80.66841888,22.6569414
483.85,81.16990662,22.70228232
483.86,81.67465973,22.74794252
483.87,82.18264008,22.79392374
483.88,82.69381714,22.84022768
483.89,83.20813751,22.88685949
483.9,83.72557831,22.93381746
483.91,84.24609375,22.98110502
483.92,84.76963043,23.02872389
483.93,85.29615021,23.07667749
483.94,85.82559204,23.12496584
483.95,86.35791779,23.17359064
483.96,86.89306641,23.22255705
483.97,87.43097687,23.27186335
483.98,87.97159576,23.32151297
483.99,88.5148468,23.37150763
484,89.0606842,23.42184732
484.01,89.60901642,23.47253721
484.02,90.15979004,23.52357557
484.03,90.71292114,23.57496412
484.04,91.26833344,23.6267063
484.05,91.82594299,23.67880381
484.06,92.38567352,23.73125666
484.07,92.94742584,23.78406656
484.08,93.51111603,23.83723524
484.09,94.07665253,23.89076269
484.1,94.64393616,23.94465235
484.11,95.21286774,23.99890421
484.12,95.78334808,24.05351828
484.13,96.35527039,24.10849798
484.14,96.92852783,24.16384161
484.15,97.50300598,24.21955259
484.16,98.07859039,24.27563093
484.17,98.63505554,24.33207663
484.18,99.09893799,24.38885706
484.19,99.49422455,24.44591215
484.2,99.85864258,24.50320757
484.21,100.2193146,24.56072786
484.22,100.5921707,24.61847475
484.23,100.9852219,24.67646368
484.24,101.4015579,24.73470667
484.25,101.8414688,24.7932226
484.26,102.3021698,24.85202349
484.27,102.7723312,24.91111963
484.28,103.2503128,24.97051962
484.29,103.7356491,25.03022516
484.3,104.2279892,25.09024313
484.31,104.7269363,25.15057867
484.32,105.2320557,25.2112335
484.33,105.7428741,25.27221449
484.34,106.2589035,25.33352335
484.35,106.7796249,25.39516352
484.36,107.3045197,25.45713671
484.37,107.8330612,25.51944979
484.38,108.3647385,25.58210104
484.39,108.8990326,25.6450939
484.4,109.4354401,25.70843008
484.41,109.9734802,25.7721113
484.42,110.5126953,25.83613584
484.43,111.0526352,25.90050886
484.44,111.5928802,25.96522692
484.45,112.1330185,26.03029173
484.46,112.6717987,26.09570501
484.47,113.207077,26.16146162
484.48,113.7386856,26.22756155
484.49,114.2664413,26.29400137
484.5,114.7902451,26.36078108
484.51,115.3100204,26.42789381
484.52,115.8257217,26.49534128
484.53,116.3373108,26.56312006
484.54,116.84478,26.63122499
484.55,117.3481216,26.69965437
484.56,117.8473511,26.76840818
484.57,118.3424683,26.83747957
484.58,118.8335037,26.90686853
484.59,119.3204651,26.97657335
484.6,119.8033905,27.04658888
484.61,120.2823105,27.11691339
484.62,120.7572479,27.18754347
484.63,121.228241,27.2584791
484.64,121.6953201,27.32971513
484.65,122.1585312,27.40124986
484.66,122.617897,27.47307985
484.67,123.0734558,27.54520509
484.68,123.525238,27.61762045
484.69,123.9732971,27.69032419
484.7,124.4176559,27.76331461
484.71,124.8583679,27.83658827
484.72,125.2954483,27.91014345
484.73,125.7289505,27.98397844
484.74,126.158905,28.05808809
484.75,126.58535,28.13247411
484.76,127.0083237,28.20713136
484.77,127.4278488,28.28205812
484.78,127.8439713,28.35725095
484.79,128.2567139,28.43270986
484.8,128.6661072,28.50843313
484.81,129.0722046,28.5844156
484.82,129.4750061,28.66065729
484.83,129.8745728,28.73715475
484.84,130.2709198,28.81390455
484.85,130.664093,28.89091184
484.86,131.0540924,28.96816633
484.87,131.4409943,29.04566801
484.88,131.8247986,29.12341344
484.89,132.2055511,29.20140607
484.9,132.5833435,29.27963903
484.91,132.9581909,29.35811231
484.92,133.3301239,29.43682249
484.93,133.6991425,29.51576612
484.94,134.0652771,29.59494321
484.95,134.4285431,29.67435377
484.96,134.7889709,29.75399435
484.97,135.1465607,29.83386152
484.98,135.5014954,29.91395528
484.99,135.8538971,29.99427221
485,136.2037354,30.07481229
485.01,136.5509186,30.15557554
485.02,136.8954163,30.23655508
485.03,137.2372131,30.31775434
485.04,137.5763092,30.3991699
485.05,137.912735,30.48079832
485.06,138.2465515,30.56263616
485.07,138.5778198,30.6446903
485.08,138.9065399,30.726947
485.09,139.2327728,30.80941656
485.1,139.5565338,30.89208867
485.11,139.8778534,30.97496335
485.12,140.1967621,31.05804059
485.13,140.5132904,31.14132039
485.14,140.8274841,31.22479589
485.15,141.1393433,31.30847051
485.16,141.4489136,31.39234083
485.17,141.7562103,31.47640684
485.18,142.061264,31.56066511
485.19,142.3641052,31.6451122
485.2,142.6647491,31.72975156
485.21,142.9632111,31.81457631
485.22,143.2595215,31.89958989
485.23,143.5536957,31.98478887
485.24,143.8457489,32.0701698
485.25,144.1357117,32.1557327
485.26,144.4235992,32.24147756
485.27,144.7094116,32.32740094
485.28,144.9931946,32.41350286
485.29,145.2749634,32.49977987
485.3,145.5547028,32.5862354
485.31,145.8324738,32.6728626
485.32,146.1082611,32.75966146
485.33,146.3821106,32.84663198
485.34,146.654007,32.93377073
485.35,146.9239807,33.0210777
485.36,147.1920471,33.10855291
485.37,147.4582214,33.19619291
485.38,147.7225189,33.2839977
485.39,147.9849396,33.37196386
485.4,148.2455139,33.46009481
485.41,148.5042419,33.54838369
485.42,148.7611542,33.63683049
485.43,149.0162506,33.72543523
485.44,149.2695465,33.81419789
485.45,149.5210571,33.90311162
485.46,149.7707825,33.99218328
485.47,150.0187531,34.08140599
485.48,150.2649689,34.17077977
485.49,150.5094452,34.26030118
485.5,150.752182,34.34997365
485.51,150.9932098,34.43979375
485.52,151.2325134,34.52975804
485.53,151.4701385,34.61986997
485.54,151.7060699,34.71012265
485.55,151.9403076,34.80051953
485.56,152.1728973,34.89105718
485.57,152.4038391,34.98173558
485.58,152.6331329,35.07255132
485.59,152.8607941,35.16350438
485.6,153.0868225,35.25459477
485.61,153.3112488,35.3458225
485.62,153.5340576,35.43718068
485.63,153.7552795,35.52867276
485.64,153.9748993,35.62029874
485.65,154.1929626,35.71205174
485.66,154.4094696,35.80393865
485.67,154.6244049,35.89594914
485.68,154.8377991,35.9880901
485.69,155.0496521,36.08035466
485.7,155.259964,36.17274625
485.71,155.4687653,36.26526143
485.72,155.6760712,36.35789678
485.73,155.8818665,36.45065572
485.74,156.0861664,36.54353139
485.75,156.2889862,36.63653066
485.76,156.4903412,36.72964665
485.77,156.6902466,36.82287938
485.78,156.8886871,36.91622884
485.79,157.0856934,37.00969159
485.8,157.2812653,37.10326764
485.81,157.4754181,37.19695699
485.82,157.6681519,37.29075963
485.83,157.8594971,37.38467214
485.84,158.0494385,37.47869107
485.85,158.2379913,37.5728233
485.86,158.4251862,37.66705853
485.87,158.6109924,37.76140363
485.88,158.7954712,37.85585172
485.89,158.9785919,37.9504028
485.9,159.1603699,38.04506032
485.91,159.3408356,38.1398174
485.92,159.519989,38.23467747
485.93,159.6978302,38.32963712
485.94,159.8743744,38.42469632
485.95,160.0496216,38.51985165
485.96,160.2236176,38.61510655
485.97,160.3963318,38.71045758
485.98,160.5677948,38.80590131
485.99,160.7380066,38.90144116
486,160.9069977,38.99707371
486.01,161.0747528,39.09279896
486.02,161.2412872,39.18861691
486.03,161.4066315,39.28452412
486.04,161.5707703,39.38051717
486.05,161.7337189,39.4766029
486.06,161.8955078,39.57277447
486.07,162.0561218,39.66903187
486.08,162.2155914,39.76537854
486.09,162.3739166,39.86180417
486.1,162.5311127,39.95831906
486.11,162.6871643,40.05491292
486.12,162.8421173,40.15158917
486.13,162.9959869,40.24834782
486.14,163.1487579,40.34518887
486.15,163.3004456,40.44210545
486.16,163.4510651,40.539101
486.17,163.6006317,40.6361755
486.18,163.7491302,40.73332554
486.19,163.8965912,40.83055111
486.2,164.0430298,40.92785222
486.21,164.1884308,41.02522885
486.22,164.33284,41.12267758
486.23,164.4762573,41.22019841
486.24,164.6186981,41.31779133
486.25,164.7601471,41.41545292
486.26,164.90065,41.51318661
486.27,165.0401764,41.61098897
486.28,165.178772,41.70885998
486.29,165.3164215,41.80679623
486.3,165.4531555,41.90480114
486.31,165.5889893,42.00287129
486.32,165.7239075,42.10100666
486.33,165.8579407,42.19920727
486.34,165.9910889,42.29746968
486.35,166.1233673,42.39579731
486.36,166.254776,42.49418675
486.37,166.3853455,42.59263455
486.38,166.5150757,42.69114415
486.39,166.6439819,42.78971554
486.4,166.7720795,42.8883453
486.41,166.8993683,42.98702999
486.42,167.0258484,43.08577649
486.43,167.1515503,43.18457791
486.44,167.2764587,43.28343426
486.45,167.4006195,43.38234898
486.46,167.5240173,43.48131863
486.47,167.646698,43.58033978
486.48,167.7686462,43.67941586
486.49,167.8898621,43.77854344
486.5,168.0103607,43.87772251
486.51,168.1301575,43.97695309
486.52,168.2492523,44.07623516
486.53,168.3676758,44.17556874
486.54,168.4854431,44.27495037
486.55,168.6025543,44.37438008
486.56,168.7190247,44.47385784
486.57,168.8348083,44.57338711
486.58,168.9499207,44.67295758
486.59,169.0643311,44.77257954
486.6,169.1780701,44.87224613
486.61,169.2911224,44.97196079
486.62,169.4035187,45.07172009
486.63,169.5152435,45.17152401
486.64,169.6262817,45.27137257
486.65,169.7366486,45.37126576
486.66,169.8463287,45.47120014
486.67,169.9553528,45.57117916
486.68,170.0637207,45.67120281
486.69,170.171463,45.77126766
486.7,170.2785797,45.87137371
486.71,170.3850861,45.97152096
486.72,170.4909363,46.07170597
486.73,170.5961914,46.17193562
486.74,170.7008057,46.27220303
486.75,170.8048401,46.37251164
486.76,170.9083099,46.47285801
486.77,171.0112,46.57323872
486.78,171.1135254,46.67366062
486.79,171.2152405,46.77412029
486.8,171.3163605,46.87461773
486.81,171.4168854,46.97515293
486.82,171.5168152,47.07571903
486.83,171.6161804,47.17632633
486.84,171.7149811,47.27696453
486.85,171.8132324,47.3776405
486.86,171.9108887,47.47835079
486.87,172.0079498,47.57909542
486.88,172.1044617,47.67987438
486.89,172.2003784,47.78068424
486.9,172.2957611,47.88153187
486.91,172.3906097,47.98240696
486.92,172.4849243,48.08331638
486.93,172.5786743,48.18426014
486.94,172.6718445,48.28523479
486.95,172.7644958,48.38623692
486.96,172.8565674,48.48727337
486.97,172.9481201,48.58834072
486.98,173.0391541,48.68943897
486.99,173.1296692,48.79056469
487,173.2196503,48.8917213
487.01,173.3090668,48.99290539
487.02,173.3979797,49.09412037
487.03,173.4863281,49.19536625
487.04,173.5741577,49.29663616
