#Name,"PT.BattHV.Volt_oc","Time"
#Dataset,"C1","C1"
#Unit,"V","s"
361.6087952,8.24
361.6080933,8.25
361.6074219,8.26
361.60672,8.27
361.6060486,8.28
361.6054077,8.29
361.6047363,8.3
361.6040955,8.31
361.6034851,8.32
361.6028442,8.33
361.6022339,8.34
361.6016235,8.35
361.6010437,8.36
361.6004639,8.37
361.599884,8.38
361.5993347,8.39
361.5987549,8.4
361.5982361,8.41
361.5976868,8.42
361.597168,8.43
361.5966492,8.44
361.5961304,8.45
361.5956421,8.46
361.5951538,8.47
361.5946655,8.48
361.5941772,8.49
361.5937195,8.5
361.5932617,8.51
361.592804,8.52
361.5923767,8.53
361.5919495,8.54
361.5915222,8.55
361.591095,8.56
361.5906982,8.57
361.5903015,8.58
361.5899048,8.59
361.5895081,8.6
361.5891418,8.61
361.5887756,8.62
361.5884094,8.63
361.5880737,8.64
361.587738,8.65
361.5874023,8.66
361.5870667,8.67
361.586731,8.68
361.5864258,8.69
361.5861206,8.7
361.5858154,8.71
361.5855408,8.72
361.5852661,8.73
361.5849915,8.74
361.5847168,8.75
361.5844421,8.76
361.584198,8.77
361.5839539,8.78
361.5837097,8.79
361.5834656,8.8
361.583252,8.81
361.5830078,8.82
361.5827942,8.83
361.5826111,8.84
361.5823975,8.85
361.5822144,8.86
361.5820007,8.87
361.5818176,8.88
361.581665,8.89
361.5814819,8.9
361.5812988,8.91
361.5811462,8.92
361.5809631,8.93
361.5808105,8.94
361.580658,8.95
361.5805054,8.96
361.5803528,8.97
361.5802002,8.98
361.5800476,8.99
361.579895,9
361.5797424,9.01
361.5796204,9.02
361.5794678,9.03
361.5793457,9.04
361.5791931,9.05
361.579071,9.06
361.5789185,9.07
361.5787964,9.08
361.5786438,9.09
361.5785217,9.1
361.5783997,9.11
361.5782471,9.12
361.578125,9.13
361.5780029,9.14
361.5778809,9.15
361.5777283,9.16
361.5776062,9.17
361.5774841,9.18
361.5773621,9.19
361.57724,9.2
361.5770874,9.21
361.5769653,9.22
361.5768433,9.23
361.5767212,9.24
361.5765991,9.25
361.5764771,9.26
361.576355,9.27
361.5762329,9.28
361.5761108,9.29
361.5759888,9.3
361.5758667,9.31
361.5757446,9.32
361.5756226,9.33
361.5755005,9.34
361.5753784,9.35
361.5752563,9.36
361.5751343,9.37
361.5750122,9.38
361.5748901,9.39
361.5747681,9.4
361.5746765,9.41
361.5745544,9.42
361.5744629,9.43
361.5743408,9.44
361.5742493,9.45
361.5741577,9.46
361.5740662,9.47
361.5739746,9.48
361.5739136,9.49
361.573822,9.5
361.573761,9.51
361.5737,9.52
361.5736694,9.53
361.5736084,9.54
361.5735779,9.55
361.5735474,9.56
361.5735168,9.57
361.5734863,9.58
361.5734863,9.59
361.5734863,9.6
361.5734863,9.61
361.5734863,9.62
361.5735168,9.63
361.5735474,9.64
361.5735779,9.65
361.5736084,9.66
361.5736694,9.67
361.5737305,9.68
361.5737915,9.69
361.5738525,9.7
361.5739441,9.71
361.5740356,9.72
361.5741272,9.73
361.5742188,9.74
361.5743408,9.75
361.5744629,9.76
361.574585,9.77
361.574707,9.78
361.5748596,9.79
361.5750122,9.8
361.5751648,9.81
361.5753479,9.82
361.5755005,9.83
361.5756836,9.84
361.5758972,9.85
361.5760803,9.86
361.5762939,9.87
361.5765076,9.88
361.5767212,9.89
361.5769348,9.9
361.577179,9.91
361.5774231,9.92
361.5776672,9.93
361.5779419,9.94
361.578186,9.95
361.5784607,9.96
361.5787354,9.97
361.5790405,9.98
361.5793152,9.99
361.5796204,10
361.5799255,10.01
361.5802307,10.02
361.5805664,10.03
361.5808716,10.04
361.5812073,10.05
361.581543,10.06
361.5819092,10.07
361.5822449,10.08
361.5826111,10.09
361.5829773,10.1
361.5833435,10.11
361.5837097,10.12
361.5840759,10.13
361.5844727,10.14
361.5848694,10.15
361.5852661,10.16
361.5856628,10.17
361.5860596,10.18
361.5864868,10.19
361.5868835,10.2
361.5873108,10.21
361.587738,10.22
361.5881653,10.23
361.5885925,10.24
361.5890503,10.25
361.5894775,10.26
361.5899353,10.27
361.5903931,10.28
361.5908508,10.29
361.5913086,10.3
361.5917664,10.31
361.5922546,10.32
361.5927124,10.33
361.5932007,10.34
361.593689,10.35
361.5941772,10.36
361.5946655,10.37
361.5951538,10.38
361.5956421,10.39
361.5961304,10.4
361.5966492,10.41
361.5971375,10.42
361.5976563,10.43
361.598175,10.44
361.5986938,10.45
361.5992126,10.46
361.5997314,10.47
361.6002502,10.48
361.600769,10.49
361.6012878,10.5
361.6018372,10.51
361.602356,10.52
361.6029053,10.53
361.6034546,10.54
361.6039734,10.55
361.6045227,10.56
361.605072,10.57
361.6056213,10.58
361.6061707,10.59
361.60672,10.6
361.6072693,10.61
361.6078186,10.62
361.6083679,10.63
361.6089478,10.64
361.6094971,10.65
361.6100464,10.66
361.6106262,10.67
361.6111755,10.68
361.6117554,10.69
361.6123352,10.7
361.6128845,10.71
361.6134644,10.72
361.6140442,10.73
361.6145935,10.74
361.6151733,10.75
361.6157532,10.76
361.616333,10.77
361.6169128,10.78
361.6174927,10.79
361.6180725,10.8
361.6186523,10.81
361.6192322,10.82
361.619812,10.83
361.6203918,10.84
361.6209717,10.85
361.6215515,10.86
