#Name,Car.ay,Car.tx,Car.ty,Car.v,Steer.WhlAng,Time
#Dataset,C1,C1,C1,C1,C1,C1
#Unit,m/s^2,m,m,m/s,deg,s
,-1.10E-07,2.743412495,2.42335701,3.11E-07,4.76E-14,3.59
,-4.16E-08,2.743412495,2.42335701,3.11E-07,4.76E-14,3.6
,3.62E-09,2.743412495,2.42335701,3.10E-07,4.76E-14,3.61
,2.63E-09,2.743412495,2.42335701,3.08E-07,4.76E-14,3.62
,8.53E-09,2.743412495,2.42335701,3.11E-07,4.76E-14,3.63
,9.42E-07,2.743412495,2.42335701,3.10E-07,4.76E-14,3.64
,5.57E-07,2.743412495,2.42335701,3.08E-07,4.76E-14,3.65
,-1.19E-07,2.743412495,2.42335701,3.08E-07,4.76E-14,3.66
,7.38E-10,2.743412495,2.42335701,3.09E-07,4.76E-14,3.67
,6.01E-07,2.743412495,2.42335701,3.10E-07,4.76E-14,3.68
,5.84E-07,2.743412495,2.42335701,3.10E-07,4.76E-14,3.69
,-1.84E-08,2.743412495,2.42335701,3.10E-07,4.76E-14,3.7
,-5.96E-08,2.743412495,2.42335701,3.09E-07,4.76E-14,3.71
,-6.34E-08,2.743412495,2.42335701,3.07E-07,4.76E-14,3.72
,-2.18E-08,2.743412495,2.42335701,3.07E-07,4.76E-14,3.73
,6.40E-07,2.743412495,2.42335701,3.08E-07,4.76E-14,3.74
,-1.61E-07,2.743412495,2.42335701,3.10E-07,4.76E-14,3.75
,9.80E-08,2.743412495,2.42335701,3.08E-07,4.76E-14,3.76
,1.81E-08,2.743412495,2.42335701,3.06E-07,4.76E-14,3.77
,-1.18E-06,2.743412495,2.42335701,3.08E-07,4.76E-14,3.78
,-5.15E-08,2.743412495,2.42335701,3.08E-07,4.76E-14,3.79
,-6.87E-08,2.743412495,2.42335701,3.07E-07,4.76E-14,3.8
,1.14E-07,2.743412495,2.42335701,3.05E-07,4.76E-14,3.81
,8.85E-08,2.743412495,2.42335701,3.05E-07,4.76E-14,3.82
,5.94E-08,2.743412495,2.42335701,3.05E-07,4.76E-14,3.83
,6.17E-07,2.743412495,2.42335701,3.06E-07,4.76E-14,3.84
,-5.23E-07,2.743412495,2.42335701,3.07E-07,4.76E-14,3.85
,-1.71E-07,2.743412495,2.42335701,3.08E-07,4.76E-14,3.86
,1.24E-07,2.743412495,2.42335701,3.07E-07,4.76E-14,3.87
,2.34E-08,2.743412495,2.42335701,3.07E-07,4.76E-14,3.88
,6.42E-07,2.743412495,2.42335701,3.05E-07,4.76E-14,3.89
,-2.69E-08,2.743412495,2.42335701,3.04E-07,4.76E-14,3.9
,9.14E-08,2.743412495,2.42335701,3.05E-07,4.76E-14,3.91
,-4.59E-07,2.743412495,2.42335701,3.06E-07,4.76E-14,3.92
,-3.17E-08,2.743412495,2.42335701,3.07E-07,4.76E-14,3.93
,6.28E-08,2.743412495,2.42335701,3.06E-07,4.76E-14,3.94
,6.91E-07,2.743412495,2.42335701,3.04E-07,4.76E-14,3.95
,-3.32E-08,2.743412495,2.42335701,3.03E-07,4.76E-14,3.96
,5.23E-08,2.743412495,2.42335701,3.02E-07,4.76E-14,3.97
,-1.42E-07,2.743412495,2.42335701,3.03E-07,4.76E-14,3.98
,-3.68E-08,2.743412495,2.42335701,3.05E-07,4.76E-14,3.99
,-8.16E-08,2.743412495,2.42335701,3.05E-07,4.76E-14,4
,1.33E-07,2.743412495,2.42335701,3.04E-07,4.76E-14,4.01
,-6.10E-08,2.743412495,2.42335701,3.02E-07,4.76E-14,4.02
,-1.23E-07,2.743412495,2.42335701,3.01E-07,4.76E-14,4.03
,-7.52E-08,2.743412495,2.42335701,3.02E-07,4.76E-14,4.04
,4.71E-07,2.743412495,2.42335701,3.04E-07,4.76E-14,4.05
,3.10E-08,2.743412495,2.42335701,3.04E-07,4.76E-14,4.06
,1.23E-06,2.743412495,2.42335701,3.02E-07,4.76E-14,4.07
,-8.11E-08,2.743412495,2.42335701,3.01E-07,4.76E-14,4.08
,2.54E-09,2.743412495,2.42335701,3.01E-07,4.76E-14,4.09
,-2.38E-08,2.743412495,2.42335701,3.04E-07,4.76E-14,4.1
,-1.06E-06,2.743412495,2.42335701,3.02E-07,4.76E-14,4.11
,-7.54E-07,2.743412495,2.42335701,3.02E-07,4.76E-14,4.12
,-1.09E-06,2.743412495,2.42335701,3.02E-07,4.76E-14,4.13
,-1.15E-06,2.743412495,2.42335701,3.02E-07,4.76E-14,4.14
,-7.55E-07,2.743412495,2.42335701,3.01E-07,4.76E-14,4.15
,-1.06E-06,2.743412495,2.42335701,3.01E-07,4.76E-14,4.16
,-6.52E-07,2.743412495,2.42335701,3.01E-07,4.76E-14,4.17
,6.66E-07,2.743412495,2.42335701,3.00E-07,4.76E-14,4.18
,1.06E-07,2.743412495,2.42335701,3.00E-07,4.76E-14,4.19
,6.48E-07,2.743412495,2.42335701,3.01E-07,4.76E-14,4.2
,5.43E-07,2.743412495,2.42335701,3.01E-07,4.76E-14,4.21
,-2.81E-08,2.743412495,2.42335701,2.98E-07,4.76E-14,4.22
,2.70E-07,2.743412495,2.42335701,2.99E-07,4.76E-14,4.23
,2.36E-07,2.743412495,2.42335701,2.99E-07,4.76E-14,4.24
,-1.97E-09,2.743412495,2.42335701,2.99E-07,4.76E-14,4.25
,-4.36E-08,2.743412495,2.42335701,2.99E-07,4.76E-14,4.26
,6.55E-08,2.743412495,2.42335701,3.00E-07,4.76E-14,4.27
,5.46E-07,2.743412495,2.42335701,2.99E-07,4.76E-14,4.28
,1.83E-07,2.743412495,2.42335701,2.98E-07,4.76E-14,4.29
,-1.46E-08,2.743412495,2.42335701,2.98E-07,4.76E-14,4.3
,-3.11E-08,2.743412495,2.42335701,2.99E-07,4.76E-14,4.31
,1.97E-07,2.743412495,2.42335701,3.00E-07,4.76E-14,4.32
,1.76E-07,2.743412495,2.42335701,3.00E-07,4.76E-14,4.33
,-8.54E-08,2.743412495,2.42335701,2.99E-07,4.76E-14,4.34
,1.31E-06,2.743412495,2.423357248,2.97E-07,4.76E-14,4.35
,1.06E-06,2.743412495,2.423357248,2.97E-07,4.76E-14,4.36
,-5.56E-08,2.743412495,2.423357248,2.96E-07,4.76E-14,4.37
,3.00E-08,2.743412495,2.423357248,2.99E-07,4.76E-14,4.38
,5.38E-07,2.743412495,2.423357248,2.97E-07,4.76E-14,4.39
,3.05E-07,2.743412495,2.423357248,2.97E-07,4.76E-14,4.4
,3.16E-08,2.743412495,2.423357248,2.97E-07,4.76E-14,4.41
,3.84E-07,2.743412495,2.423357248,2.97E-07,4.76E-14,4.42
,-1.08E-06,2.743412495,2.423357248,2.96E-07,4.76E-14,4.43
,1.25E-07,2.743412495,2.423357248,2.96E-07,4.76E-14,4.44
,-3.11E-08,2.743412495,2.423357248,2.96E-07,4.76E-14,4.45
,6.28E-07,2.743412495,2.423357248,2.96E-07,4.76E-14,4.46
,5.23E-07,2.743412495,2.423357248,2.95E-07,4.76E-14,4.47
,1.01E-06,2.743412495,2.423357248,2.96E-07,4.76E-14,4.48
,1.02E-06,2.743412495,2.423357248,2.95E-07,4.76E-14,4.49
,-9.94E-08,2.743412495,2.423357248,2.95E-07,4.76E-14,4.5
,1.02E-06,2.743412495,2.423357248,2.95E-07,4.76E-14,4.51
,5.00E-09,2.743412495,2.423357248,2.95E-07,4.76E-14,4.52
,-1.04E-06,2.743412495,2.423357248,2.95E-07,4.76E-14,4.53
,-5.33E-07,2.743412495,2.423357248,2.95E-07,4.76E-14,4.54
,4.97E-07,2.743412495,2.423357248,2.95E-07,4.76E-14,4.55
,1.65E-07,2.743412495,2.423357248,2.95E-07,4.76E-14,4.56
,-4.27E-07,2.743412495,2.423357248,2.96E-07,4.76E-14,4.57
,-1.02E-08,2.743412495,2.423357248,2.95E-07,4.76E-14,4.58
,-5.97E-07,2.743412495,2.423357248,2.95E-07,4.76E-14,4.59
,-6.09E-07,2.743412495,2.423357248,2.95E-07,4.76E-14,4.6
,-1.04E-07,2.743412495,2.423357248,2.95E-07,4.76E-14,4.61
,-5.08E-07,2.743412495,2.423357248,2.95E-07,4.76E-14,4.62
,5.07E-09,2.743412495,2.423357248,2.95E-07,4.76E-14,4.63
,-5.16E-07,2.743412495,2.423357248,2.95E-07,4.76E-14,4.64
,5.14E-07,2.743412495,2.423357248,2.95E-07,4.76E-14,4.65
,1.11E-06,2.743412495,2.423357248,2.95E-07,4.76E-14,4.66
,4.97E-07,2.743412495,2.423357248,2.95E-07,4.76E-14,4.67
,3.55E-09,2.743412495,2.423357248,2.95E-07,4.76E-14,4.68
,-8.38E-08,2.743412495,2.423357248,2.95E-07,4.76E-14,4.69
,-1.05E-06,2.743412495,2.423357248,2.95E-07,4.76E-14,4.7
,-4.48E-07,2.743412495,2.423357248,2.96E-07,4.76E-14,4.71
,-5.16E-07,2.743412495,2.423357248,2.95E-07,4.76E-14,4.72
,-1.04E-06,2.743412495,2.423357248,2.95E-07,4.76E-14,4.73
,-5.29E-07,2.743412495,2.423357248,2.95E-07,4.76E-14,4.74
,5.01E-07,2.743412495,2.423357248,2.95E-07,4.76E-14,4.75
,6.10E-07,2.743412495,2.423357248,2.96E-07,4.76E-14,4.76
,-6.06E-07,2.743412495,2.423357248,2.95E-07,4.76E-14,4.77
,-1.01E-07,2.743412495,2.423357248,2.95E-07,4.76E-14,4.78
,5.12E-07,2.743412495,2.423357248,2.95E-07,4.76E-14,4.79
,6.02E-07,2.743412495,2.423357248,2.95E-07,4.76E-14,4.8
,8.81E-08,2.743412495,2.423357248,2.95E-07,4.76E-14,4.81
,4.21E-07,2.743412495,2.423357248,2.94E-07,4.76E-14,4.82
,5.20E-07,2.743412495,2.423357248,2.95E-07,4.76E-14,4.83
,-4.22E-07,2.743412495,2.423357248,2.95E-07,4.76E-14,4.84
,5.16E-07,2.743412495,2.423357248,2.95E-07,4.76E-14,4.85
,5.03E-07,2.743412495,2.423357248,2.94E-07,4.76E-14,4.86
,1.62E-07,2.743412495,2.423357248,2.95E-07,4.76E-14,4.87
,-4.32E-07,2.743412495,2.423357248,2.95E-07,4.76E-14,4.88
,-6.08E-07,2.743412495,2.423357248,2.95E-07,4.76E-14,4.89
,-4.53E-07,2.743412495,2.423357248,2.94E-07,4.76E-14,4.9
,-4.32E-07,2.743412495,2.423357248,2.95E-07,4.76E-14,4.91
,-6.04E-07,2.743412495,2.423357248,2.95E-07,4.76E-14,4.92
,2.15E-08,2.743412495,2.423357248,2.94E-07,4.76E-14,4.93
,-6.08E-07,2.743412495,2.423357248,2.95E-07,4.76E-14,4.94
,-1.11E-07,2.743412495,2.423357248,2.94E-07,4.76E-14,4.95
,-2.45E-09,2.743412495,2.423357248,2.95E-07,4.76E-14,4.96
,-1.84E-08,2.743412495,2.423357248,2.94E-07,4.76E-14,4.97
,-6.02E-07,2.743412495,2.423357248,2.95E-07,4.76E-14,4.98
,1.11E-06,2.743412495,2.423357248,2.95E-07,4.76E-14,4.99
,-9.70E-08,2.743412495,2.423357248,2.95E-07,4.76E-14,5
,-5.95E-07,2.743412495,2.423357248,2.94E-07,4.76E-14,5.01
,5.08E-07,2.743412495,2.423357248,2.95E-07,4.76E-14,5.02
,7.75E-09,2.743412495,2.423357248,2.95E-07,4.76E-14,5.03
,-4.26E-07,2.743412495,2.423357248,2.94E-07,4.76E-14,5.04
,-9.42E-07,2.743412495,2.423357248,2.94E-07,4.76E-14,5.05
,-9.81E-09,2.743412495,2.423357248,2.94E-07,4.76E-14,5.06
,-4.39E-07,2.743412495,2.423357248,2.94E-07,4.76E-14,5.07
,-3.37E-07,2.743412495,2.423357248,2.94E-07,4.76E-14,5.08
,-6.10E-07,2.743412495,2.423357248,2.94E-07,4.76E-14,5.09
,-5.98E-07,2.743412495,2.423357248,2.95E-07,4.76E-14,5.1
,-6.06E-09,2.743412495,2.423357248,2.94E-07,4.76E-14,5.11
,-5.14E-07,2.743412495,2.423357248,2.94E-07,4.76E-14,5.12
,5.07E-07,2.743412495,2.423357248,2.95E-07,4.76E-14,5.13
,-6.01E-07,2.743412495,2.423357248,2.94E-07,4.76E-14,5.14
,5.03E-07,2.743412495,2.423357248,2.94E-07,4.76E-14,5.15
,4.25E-07,2.743412495,2.423357248,2.94E-07,4.76E-14,5.16
,5.34E-07,2.743412495,2.423357487,2.94E-07,4.76E-14,5.17
,5.11E-07,2.743412495,2.423357487,2.94E-07,4.76E-14,5.18
,5.20E-07,2.743412495,2.423357487,2.94E-07,4.76E-14,5.19
,-8.56E-08,2.743412495,2.423357487,2.94E-07,4.76E-14,5.2
,-1.05E-06,2.743412495,2.423357487,2.94E-07,4.76E-14,5.21
,-5.26E-07,2.743412495,2.423357487,2.94E-07,4.76E-14,5.22
,-7.49E-09,2.743412495,2.423357487,2.94E-07,4.76E-14,5.23
,-2.51E-08,2.743412495,2.423357487,2.94E-07,4.76E-14,5.24
,-4.26E-07,2.743412495,2.423357487,2.95E-07,4.76E-14,5.25
,-5.13E-07,2.743412495,2.423357487,2.94E-07,4.76E-14,5.26
,5.68E-09,2.743412495,2.423357487,2.95E-07,4.76E-14,5.27
,6.03E-07,2.743412495,2.423357487,2.94E-07,4.76E-14,5.28
,-1.54E-08,2.743412495,2.423357487,2.94E-07,4.76E-14,5.29
,-5.92E-07,2.743412495,2.423357487,2.94E-07,4.76E-14,5.3
,-8.76E-10,2.743412495,2.423357487,2.94E-07,4.76E-14,5.31
,4.28E-07,2.743412495,2.423357487,2.94E-07,4.76E-14,5.32
,5.09E-07,2.743412495,2.423357487,2.94E-07,4.76E-14,5.33
,7.41E-08,2.743412495,2.423357487,2.94E-07,4.76E-14,5.34
,-8.06E-08,2.743412495,2.423357487,2.93E-07,4.76E-14,5.35
,-9.76E-09,2.743412495,2.423357487,2.94E-07,4.76E-14,5.36
,5.09E-07,2.743412495,2.423357487,2.95E-07,4.76E-14,5.37
,-1.04E-06,2.743412495,2.423357487,2.94E-07,4.76E-14,5.38
,8.47E-08,2.743412495,2.423357487,2.94E-07,4.76E-14,5.39
,1.01E-06,2.743412495,2.423357487,2.94E-07,4.76E-14,5.4
,-4.33E-07,2.743412495,2.423357487,2.94E-07,4.76E-14,5.41
,-4.24E-07,2.743412495,2.423357487,2.95E-07,4.76E-14,5.42
,5.05E-07,2.743412495,2.423357487,2.94E-07,4.76E-14,5.43
,2.56E-09,2.743412495,2.423357487,2.94E-07,4.76E-14,5.44
,5.97E-07,2.743412495,2.423357487,2.94E-07,4.76E-14,5.45
,-4.06E-09,2.743412495,2.423357487,2.94E-07,4.76E-14,5.46
,5.21E-07,2.743412495,2.423357487,2.94E-07,4.76E-14,5.47
,6.04E-07,2.743412495,2.423357487,2.94E-07,4.76E-14,5.48
,-1.05E-07,2.743412495,2.423357487,2.94E-07,4.76E-14,5.49
,5.17E-07,2.743412495,2.423357487,2.94E-07,4.76E-14,5.5
,6.01E-07,2.743412495,2.423357487,2.94E-07,4.76E-14,5.51
,-3.37E-09,2.743412495,2.423357487,2.93E-07,4.76E-14,5.52
,5.16E-07,2.743412495,2.423357487,2.94E-07,4.76E-14,5.53
,5.14E-07,2.743412495,2.423357487,2.94E-07,4.76E-14,5.54
,-1.02E-06,2.743412495,2.423357487,2.94E-07,4.76E-14,5.55
,1.70E-07,2.743412495,2.423357487,2.94E-07,4.76E-14,5.56
,4.97E-07,2.743412495,2.423357487,2.94E-07,4.76E-14,5.57
,-9.45E-07,2.743412495,2.423357487,2.94E-07,4.76E-14,5.58
,1.41E-07,2.743412495,2.423357487,2.94E-07,4.76E-14,5.59
,-1.00E-07,2.743412495,2.423357487,2.93E-07,4.76E-14,5.6
,4.05E-09,2.743412495,2.423357487,2.94E-07,4.76E-14,5.61
,-5.04E-07,2.743412495,2.423357487,2.94E-07,4.76E-14,5.62
,-1.42E-08,2.743412495,2.423357487,2.94E-07,4.76E-14,5.63
,2.06E-08,2.743412495,2.423357487,2.93E-07,4.76E-14,5.64
,-5.14E-07,2.743412495,2.423357487,2.94E-07,4.76E-14,5.65
,-6.01E-07,2.743412495,2.423357487,2.94E-07,4.76E-14,5.66
,-8.12E-10,2.743412495,2.423357487,2.94E-07,4.76E-14,5.67
,5.06E-07,2.743412495,2.423357487,2.94E-07,4.76E-14,5.68
,-4.21E-09,2.743412495,2.423357487,2.93E-07,4.76E-14,5.69
,8.17E-05,2.743412256,2.423357964,0.000140953,4.76E-14,5.7
,0.000243828,2.743411779,2.423362255,0.000722318,4.76E-14,5.71
,0.000846689,2.743410587,2.423374414,0.001701765,4.76E-14,5.72
,0.000960331,2.743407488,2.423400164,0.003450533,4.76E-14,5.73
,0.001272235,2.743402004,2.423447371,0.005926384,4.76E-14,5.74
,0.001726942,2.743393183,2.423522711,0.009044553,4.76E-14,5.75
,0.002013203,2.74338007,2.423632145,0.012720635,4.76E-14,5.76
,0.001961472,2.743362665,2.423780918,0.016926283,4.76E-14,5.77
,0.001402464,2.743339539,2.423974991,0.021843214,4.76E-14,5.78
,0.001015386,2.743310452,2.424221992,0.027482875,4.76E-14,5.79
,0.000769518,2.743274212,2.424529076,0.033812918,4.76E-14,5.8
,0.000420709,2.743230581,2.424902201,0.040795501,4.76E-14,5.81
,-0.000130871,2.743178606,2.42534852,0.048392199,4.76E-14,5.82
,-0.000703485,2.743117571,2.42587328,0.056565665,4.76E-14,5.83
,-0.001164018,2.743047237,2.426482201,0.065280311,4.76E-14,5.84
,-0.001650631,2.742966652,2.427180767,0.074501425,4.76E-14,5.85
,-0.002143561,2.742875576,2.427973509,0.084195517,4.76E-14,5.86
,-0.002514273,2.742773533,2.428864956,0.094331115,4.76E-14,5.87
,-0.002823084,2.742660046,2.429859638,0.104878537,4.76E-14,5.88
,-0.003025531,2.742534637,2.430960894,0.115808904,4.76E-14,5.89
,-0.003193655,2.74239707,2.432173014,0.127094537,4.76E-14,5.9
,-0.003135947,2.742246628,2.433498859,0.138709039,4.76E-14,5.91
,-0.003079651,2.742083311,2.434941769,0.150626823,9.61E-06,5.92
,-0.002843112,2.741906881,2.436504602,0.162823275,6.09E-05,5.93
,-0.002555883,2.741716623,2.438189983,0.175275132,0.00017112,5.94
,-0.002159828,2.741512299,2.440000057,0.187960401,0.000360699,5.95
,-0.001718799,2.741293907,2.441937447,0.200858235,0.000652863,5.96
,-0.001218455,2.741060972,2.44400382,0.213949114,0.001073975,5.97
,-0.000692173,2.740813255,2.446201324,0.227214605,0.001653739,5.98
,-0.000165217,2.740550518,2.448531389,0.240633845,0.002425432,5.99
,0.000442008,2.74027276,2.450995207,0.25418976,0.003426209,6
,0.001129027,2.739979267,2.453594685,0.267873496,0.00469951,6.01
,0.001504563,2.739670277,2.456330776,0.281670719,0.006287497,6.02
,0.002084506,2.739345312,2.459204435,0.29556948,0.008255127,6.03
,0.002432348,2.739004374,2.462216854,0.309559912,0.010676904,6.04
,0.002783969,2.738647461,2.465368748,0.323634774,0.013597694,6.05
,0.002995955,2.738274097,2.468660831,0.33778894,0.017059455,6.06
,0.003127574,2.737884521,2.472094297,0.352015436,0.021110643,6.07
,0.00316351,2.737478495,2.475669384,0.366307139,0.025808099,6.08
,0.003122559,2.737056017,2.479386806,0.380656898,0.03121692,6.09
,0.003009646,2.73661685,2.48324728,0.395057768,0.037411088,6.1
,0.002847519,2.736160994,2.487251043,0.409502894,0.044472654,6.11
,0.002640862,2.735688448,2.491398573,0.42398563,0.05249179,6.12
,0.002408931,2.735199451,2.495690346,0.43849957,0.061566347,6.13
,0.002163464,2.734693527,2.500126362,0.453038514,0.071801432,6.14
,0.001911699,2.734171152,2.504707098,0.467596531,0.083309167,6.15
,0.00166784,2.733632088,2.509432316,0.482167989,0.096208167,6.16
,0.001438216,2.733076334,2.514302492,0.496747613,0.110623241,6.17
,0.001215189,2.732503891,2.519317627,0.511344492,0.126685472,6.18
,0.001042332,2.731914997,2.524477959,0.525938213,0.144529102,6.19
,0.000889718,2.731309414,2.52978301,0.540524662,0.164292295,6.2
,0.000783465,2.730687141,2.535233021,0.555099845,0.186119419,6.21
,0.000710294,2.730048418,2.540827751,0.569660008,0.210158697,6.22
,0.000675661,2.729393005,2.546566963,0.584201694,0.236562622,6.23
,0.000682772,2.72872138,2.552450657,0.598721802,0.26548802,6.24
,0.000732856,2.728033066,2.558478594,0.613217592,0.297095575,6.25
,0.00082611,2.727328539,2.564650297,0.627686322,0.331549825,6.26
,0.000960921,2.726607323,2.570965528,0.642125666,0.36901915,6.27
,0.00113846,2.725869894,2.577424049,0.65653342,0.409674892,6.28
,0.001360636,2.725116014,2.584025621,0.670907676,0.453680495,6.29
,0.001564196,2.724345684,2.590769768,0.685246587,0.500891031,6.3
,0.000824204,2.723559141,2.597656012,0.699548543,0.546789316,6.31
,0.001701758,2.722756386,2.604684353,0.713812053,0.592907128,6.32
,0.002183357,2.72193718,2.611854076,0.728035808,0.641018342,6.33
,0.002355105,2.721101999,2.619164944,0.742218614,0.69173538,6.34
,0.002725305,2.720250368,2.626616478,0.756359458,0.745362772,6.35
,0.003082903,2.719382524,2.634208202,0.770457387,0.802186532,6.36
,0.003493083,2.718498468,2.64193964,0.784509599,0.862459805,6.37
,0.003923992,2.7175982,2.649810553,0.798516333,0.926429704,6.38
,0.004331379,2.716681719,2.657820225,0.812477887,0.994278671,6.39
,0.004881339,2.715749025,2.665968418,0.826393783,1.066221056,6.4
,0.00521934,2.714800119,2.674254417,0.840261638,1.140845571,6.41
,0.005674256,2.713835001,2.682677984,0.854078114,1.217404309,6.42
,0.006286633,2.712853909,2.691238403,0.867841959,1.296817534,6.43
,0.006811523,2.711856604,2.699935198,0.881552696,1.379737527,6.44
,0.007298619,2.710843086,2.708768129,0.895210028,1.466080085,6.45
,0.007969116,2.709813356,2.717736006,0.908813894,1.556728118,6.46
,0.008100316,2.708767653,2.726838827,0.922364295,1.649994033,6.47
,0.008513238,2.707705736,2.736075878,0.935861468,1.745160449,6.48
,0.009319603,2.706627607,2.745446682,0.949305475,1.843656582,6.49
,0.009798179,2.705533504,2.754950762,0.962696731,1.945548067,6.5
,0.010362269,2.704423428,2.764587402,0.976035476,2.051509704,6.51
,0.011086406,2.703297138,2.774356127,0.989322126,2.162422801,6.52
,0.011745593,2.702154636,2.784256458,1.002555251,2.27888372,6.53
,0.012601919,2.700996161,2.79428792,1.015732408,2.402189982,6.54
,0.013573435,2.699821472,2.804449797,1.028853297,2.534236326,6.55
,0.014239436,2.69863081,2.814741373,1.041918159,2.674561713,6.56
,0.014953802,2.697423697,2.825162649,1.054927468,2.822771486,6.57
,0.015341005,2.696200609,2.835712433,1.067879915,2.976094723,6.58
,0.016409136,2.694961309,2.846390486,1.080773354,3.136174085,6.59
,0.016882582,2.693705797,2.857196331,1.093607664,3.300684319,6.6
,0.017614769,2.692434072,2.868128777,1.106381655,3.470070881,6.61
,0.018552527,2.691146135,2.879187822,1.119092941,3.644471229,6.62
,0.019457294,2.689841986,2.890372753,1.131740093,3.824658882,6.63
,0.020018967,2.688521862,2.901682615,1.144320726,4.009018926,6.64
,0.020847801,2.687185287,2.913116693,1.156835198,4.19786299,6.65
,0.021814007,2.6858325,2.924674749,1.169284225,4.391486052,6.66
,0.022612259,2.684463501,2.936355829,1.181667209,4.589755351,6.67
,0.023316089,2.683078289,2.948159218,1.19398272,4.791576348,6.68
,0.024219366,2.681676626,2.960084438,1.206231236,4.997454477,6.69
,0.025356699,2.680258989,2.972130775,1.218414187,5.208527393,6.7
,0.026152678,2.678824902,2.984297276,1.230531096,5.42407707,6.71
,0.02717717,2.677374363,2.9965837,1.242580891,5.645055468,6.72
,0.028289279,2.675907612,3.008988857,1.254564404,5.871977411,6.73
,0.029171823,2.674424648,3.021512747,1.266483188,6.103760314,6.74
,0.030545091,2.672924995,3.034154177,1.278338909,6.34287884,6.75
,0.031825207,2.67140913,3.04691267,1.29013145,6.58968688,6.76
,0.032972347,2.669876575,3.05978775,1.301860094,6.844098627,6.77
,0.034253448,2.668327332,3.072778463,1.313525796,7.106505111,6.78
,0.035662666,2.666761637,3.085884333,1.325130343,7.377411339,6.79
,0.037009042,2.665179014,3.099104881,1.336675406,7.656605575,6.8
,0.038491789,2.663579702,3.112439156,1.348161101,7.944654298,6.81
,0.039983988,2.661963463,3.125886917,1.359586596,8.241586536,6.82
,0.041597199,2.660330296,3.139447451,1.370953083,8.547990539,6.83
,0.043112293,2.658680201,3.153120041,1.382262349,8.8631295,6.84
,0.045278735,2.657012701,3.166903973,1.393516064,9.191559156,6.85
,0.057570312,2.655327797,3.180799007,1.404713988,9.596621829,6.86
,0.068193763,2.653624296,3.194804192,1.415855408,10.09743522,6.87
,0.072765209,2.651901007,3.208919048,1.426941395,10.6868541,6.88
,0.079076052,2.650157928,3.223142862,1.437973857,11.36567503,6.89
,0.08804436,2.648394346,3.237474918,1.448954701,12.13442736,6.9
,0.096471988,2.646609306,3.25191474,1.459885716,12.98781939,6.91
,0.104162887,2.644802094,3.266461611,1.47076869,13.91884165,6.92
,0.112561807,2.642971754,3.281115055,1.481603742,14.92251237,6.93
,0.121731676,2.64111805,3.295874596,1.492390156,15.99467451,6.94
,0.130993053,2.63923955,3.310739279,1.503128886,17.13029936,6.95
,0.140020147,2.637335777,3.325708866,1.513821602,18.32408328,6.96
,0.149302527,2.63540554,3.340782642,1.524469852,19.57133904,6.97
,0.158815637,2.633448124,3.355959892,1.535073757,20.86757067,6.98
,0.168403059,2.631462812,3.371240377,1.545632482,22.20821219,6.99
,0.177975014,2.629448414,3.386623144,1.556146979,23.58892985,7
,0.187543809,2.627404213,3.402107954,1.566618919,25.005868,7.01
,0.197070271,2.625329018,3.417694092,1.577049851,26.45551423,7.02
,0.206466541,2.623222113,3.433380842,1.587439775,27.934561,7.03
,0.21569626,2.621082544,3.449167967,1.597787738,29.43995011,7.04
,0.224751279,2.618909597,3.465054512,1.608094692,30.96894264,7.05
,0.233613819,2.616702318,3.481040239,1.618362308,32.51910193,7.06
,0.242256686,2.614459753,3.497124672,1.628592014,34.08827646,7.07
,0.250651032,2.612180948,3.513307095,1.638783693,35.67458795,7.08
,0.258796841,2.609865427,3.52958703,1.648936629,37.27644152,7.09
,0.266690373,2.607512236,3.545963764,1.659051657,38.89246433,7.1
,0.274327189,2.605120659,3.562437057,1.669130325,40.52151231,7.11
,0.281707764,2.602689981,3.579006195,1.679174066,42.16262581,7.12
,0.288824618,2.600219488,3.595670938,1.689182878,43.81503987,7.13
,0.295696467,2.597708464,3.612430573,1.699155807,45.47813634,7.14
,0.302336693,2.595155954,3.62928462,1.70909369,47.15141662,7.15
,0.308760822,2.59256196,3.646232843,1.718997955,48.8345153,7.16
,0.314977109,2.589925289,3.663274288,1.728870273,50.52699866,7.17
,0.320071936,2.587245464,3.680408955,1.738710523,52.22198187,7.18
,0.322714478,2.584522247,3.697636127,1.748518348,53.90184987,7.19
,0.324114174,2.5817554,3.714955568,1.758295536,55.55283301,7.2
,0.325651646,2.578944445,3.732366562,1.768043756,57.16804643,7.21
,0.327276468,2.576089621,3.749869347,1.777762413,58.74460099,7.22
,0.328765869,2.573190451,3.767462969,1.787450314,60.28314213,7.23
,0.330198258,2.570246935,3.785147429,1.797107935,61.78792164,7.24
,0.331924975,2.567258835,3.80292201,1.806736112,63.265517,7.25
,0.333829373,2.564226151,3.820786715,1.816334605,64.72288133,7.26
,0.335826784,2.561148643,3.838740826,1.825901866,66.16621646,7.27
,0.337736487,2.558025837,3.856784105,1.835438609,67.60080895,7.28
,0.339713126,2.554857731,3.874916315,1.844944358,69.03107792,7.29
,0.341864258,2.551644325,3.893136501,1.85441792,70.46063656,7.3
,0.344191521,2.548384905,3.911444902,1.863859892,71.89205984,7.31
,0.346625149,2.545079708,3.929840803,1.873269796,73.32680259,7.32
,0.349194944,2.54172802,3.948323727,1.882646561,74.76547269,7.33
