time,ecu,resp_id,did,signal,value,unit
5.361682,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
5.361682,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
5.361682,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
5.361682,MCU DID 0101,0x7EC,0101,rpm,0,rpm
5.380365,ABS / ESP,0x7D9,,speed_kmh,0,km/h
5.394325,ABS / ESP,0x7D9,,steer_raw,32804,raw
5.399333,ABS / ESP,0x7D9,,brake_pedel,30,mm
5.492008,MCU DID 0101,0x7EC,0101,battery_current,1.0,A
5.492008,MCU DID 0101,0x7EC,0101,battery_voltage,383.20000000000005,V
5.492008,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
5.492008,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
5.492008,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
5.492008,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
5.492008,MCU DID 0101,0x7EC,0101,rpm,0,rpm
5.511772,ABS / ESP,0x7D9,,speed_kmh,0,km/h
5.524287,ABS / ESP,0x7D9,,steer_raw,32804,raw
5.529292,ABS / ESP,0x7D9,,brake_pedel,30,mm
5.628255,MCU DID 0101,0x7EC,0101,battery_current,1.0,A
5.628255,MCU DID 0101,0x7EC,0101,battery_voltage,383.20000000000005,V
5.628255,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
5.628255,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
5.628255,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
5.628255,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
5.628255,MCU DID 0101,0x7EC,0101,rpm,0,rpm
5.645878,ABS / ESP,0x7D9,,speed_kmh,0,km/h
5.658913,ABS / ESP,0x7D9,,steer_raw,32804,raw
5.663953,ABS / ESP,0x7D9,,brake_pedel,30,mm
5.757168,MCU DID 0101,0x7EC,0101,battery_current,1.0,A
5.757168,MCU DID 0101,0x7EC,0101,battery_voltage,383.20000000000005,V
5.757168,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
5.757168,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
5.757168,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
5.757168,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
5.757168,MCU DID 0101,0x7EC,0101,rpm,0,rpm
5.776866,ABS / ESP,0x7D9,,speed_kmh,0,km/h
5.789773,ABS / ESP,0x7D9,,steer_raw,32804,raw
5.79385,ABS / ESP,0x7D9,,brake_pedel,30,mm
5.887553,MCU DID 0101,0x7EC,0101,battery_current,1.0,A
5.887553,MCU DID 0101,0x7EC,0101,battery_voltage,383.1,V
5.887553,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
5.887553,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
5.887553,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
5.887553,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
5.887553,MCU DID 0101,0x7EC,0101,rpm,0,rpm
5.906291,ABS / ESP,0x7D9,,speed_kmh,0,km/h
5.919571,ABS / ESP,0x7D9,,steer_raw,32804,raw
5.924954,ABS / ESP,0x7D9,,brake_pedel,30,mm
6.021148,MCU DID 0101,0x7EC,0101,battery_current,1.1,A
6.021148,MCU DID 0101,0x7EC,0101,battery_voltage,383.20000000000005,V
6.021148,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
6.021148,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
6.021148,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
6.021148,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
6.021148,MCU DID 0101,0x7EC,0101,rpm,0,rpm
6.041384,ABS / ESP,0x7D9,,speed_kmh,0,km/h
6.055291,ABS / ESP,0x7D9,,steer_raw,32804,raw
6.059287,ABS / ESP,0x7D9,,brake_pedel,30,mm
6.15714,MCU DID 0101,0x7EC,0101,battery_current,1.0,A
6.15714,MCU DID 0101,0x7EC,0101,battery_voltage,383.1,V
6.15714,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
6.15714,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
6.15714,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
6.15714,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
6.15714,MCU DID 0101,0x7EC,0101,rpm,0,rpm
6.176687,ABS / ESP,0x7D9,,speed_kmh,0,km/h
6.189698,ABS / ESP,0x7D9,,steer_raw,32804,raw
6.193791,ABS / ESP,0x7D9,,brake_pedel,30,mm
6.291646,MCU DID 0101,0x7EC,0101,battery_current,1.0,A
6.291646,MCU DID 0101,0x7EC,0101,battery_voltage,383.20000000000005,V
6.291646,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
6.291646,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
6.291646,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
6.291646,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
6.291646,MCU DID 0101,0x7EC,0101,rpm,0,rpm
6.31166,ABS / ESP,0x7D9,,speed_kmh,0,km/h
6.325084,ABS / ESP,0x7D9,,steer_raw,32804,raw
6.329097,ABS / ESP,0x7D9,,brake_pedel,30,mm
6.427016,MCU DID 0101,0x7EC,0101,battery_current,1.0,A
6.427016,MCU DID 0101,0x7EC,0101,battery_voltage,383.20000000000005,V
6.427016,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
6.427016,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
6.427016,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
6.427016,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
6.427016,MCU DID 0101,0x7EC,0101,rpm,0,rpm
6.446464,ABS / ESP,0x7D9,,speed_kmh,0,km/h
6.459558,ABS / ESP,0x7D9,,steer_raw,32804,raw
6.464455,ABS / ESP,0x7D9,,brake_pedel,30,mm
6.557175,MCU DID 0101,0x7EC,0101,battery_current,1.0,A
6.557175,MCU DID 0101,0x7EC,0101,battery_voltage,383.20000000000005,V
6.557175,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
6.557175,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
6.557175,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
6.557175,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
6.557175,MCU DID 0101,0x7EC,0101,rpm,0,rpm
6.576718,ABS / ESP,0x7D9,,speed_kmh,0,km/h
6.589125,ABS / ESP,0x7D9,,steer_raw,32803,raw
6.594129,ABS / ESP,0x7D9,,brake_pedel,30,mm
6.686931,MCU DID 0101,0x7EC,0101,battery_current,1.1,A
6.686931,MCU DID 0101,0x7EC,0101,battery_voltage,383.20000000000005,V
6.686931,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
6.686931,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
6.686931,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
6.686931,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
6.686931,MCU DID 0101,0x7EC,0101,rpm,0,rpm
6.706578,ABS / ESP,0x7D9,,speed_kmh,0,km/h
6.719537,ABS / ESP,0x7D9,,steer_raw,32793,raw
6.724544,ABS / ESP,0x7D9,,brake_pedel,30,mm
6.821524,MCU DID 0101,0x7EC,0101,battery_current,1.1,A
6.821524,MCU DID 0101,0x7EC,0101,battery_voltage,383.20000000000005,V
6.821524,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
6.821524,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
6.821524,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
6.821524,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
6.821524,MCU DID 0101,0x7EC,0101,rpm,0,rpm
6.84163,ABS / ESP,0x7D9,,speed_kmh,0,km/h
6.854912,ABS / ESP,0x7D9,,steer_raw,32786,raw
6.859914,ABS / ESP,0x7D9,,brake_pedel,30,mm
6.951683,MCU DID 0101,0x7EC,0101,battery_current,1.1,A
6.951683,MCU DID 0101,0x7EC,0101,battery_voltage,383.20000000000005,V
6.951683,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
6.951683,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
6.951683,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
6.951683,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
6.951683,MCU DID 0101,0x7EC,0101,rpm,0,rpm
6.97122,ABS / ESP,0x7D9,,speed_kmh,0,km/h
6.984293,ABS / ESP,0x7D9,,steer_raw,32786,raw
6.98929,ABS / ESP,0x7D9,,brake_pedel,30,mm
7.082889,MCU DID 0101,0x7EC,0101,battery_current,1.0,A
7.082889,MCU DID 0101,0x7EC,0101,battery_voltage,383.20000000000005,V
7.082889,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
7.082889,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
7.082889,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
7.082889,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
7.082889,MCU DID 0101,0x7EC,0101,rpm,0,rpm
7.101589,ABS / ESP,0x7D9,,speed_kmh,0,km/h
7.11451,ABS / ESP,0x7D9,,steer_raw,32786,raw
7.11952,ABS / ESP,0x7D9,,brake_pedel,30,mm
7.211734,MCU DID 0101,0x7EC,0101,battery_current,1.1,A
7.211734,MCU DID 0101,0x7EC,0101,battery_voltage,383.20000000000005,V
7.211734,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
7.211734,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
7.211734,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
7.211734,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
7.211734,MCU DID 0101,0x7EC,0101,rpm,0,rpm
7.231133,ABS / ESP,0x7D9,,speed_kmh,0,km/h
7.244194,ABS / ESP,0x7D9,,steer_raw,32787,raw
7.249193,ABS / ESP,0x7D9,,brake_pedel,30,mm
7.342852,MCU DID 0101,0x7EC,0101,battery_current,1.0,A
7.342852,MCU DID 0101,0x7EC,0101,battery_voltage,383.20000000000005,V
7.342852,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
7.342852,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
7.342852,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
7.342852,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
7.342852,MCU DID 0101,0x7EC,0101,rpm,0,rpm
7.361449,ABS / ESP,0x7D9,,speed_kmh,0,km/h
7.374451,ABS / ESP,0x7D9,,steer_raw,32788,raw
7.379448,ABS / ESP,0x7D9,,brake_pedel,30,mm
7.472298,MCU DID 0101,0x7EC,0101,battery_current,1.2000000000000002,A
7.472298,MCU DID 0101,0x7EC,0101,battery_voltage,383.1,V
7.472298,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
7.472298,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
7.472298,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
7.472298,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
7.472298,MCU DID 0101,0x7EC,0101,rpm,0,rpm
7.491595,ABS / ESP,0x7D9,,speed_kmh,0,km/h
7.504505,ABS / ESP,0x7D9,,steer_raw,32789,raw
7.509505,ABS / ESP,0x7D9,,brake_pedel,30,mm
7.601608,MCU DID 0101,0x7EC,0101,battery_current,1.2000000000000002,A
7.601608,MCU DID 0101,0x7EC,0101,battery_voltage,383.20000000000005,V
7.601608,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
7.601608,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
7.601608,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
7.601608,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
7.601608,MCU DID 0101,0x7EC,0101,rpm,0,rpm
7.622069,ABS / ESP,0x7D9,,speed_kmh,0,km/h
7.634634,ABS / ESP,0x7D9,,steer_raw,32789,raw
7.639586,ABS / ESP,0x7D9,,brake_pedel,30,mm
7.731244,MCU DID 0101,0x7EC,0101,battery_current,1.1,A
7.731244,MCU DID 0101,0x7EC,0101,battery_voltage,383.20000000000005,V
7.731244,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
7.731244,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
7.731244,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
7.731244,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
7.731244,MCU DID 0101,0x7EC,0101,rpm,0,rpm
7.751531,ABS / ESP,0x7D9,,speed_kmh,0,km/h
7.76547,ABS / ESP,0x7D9,,steer_raw,32789,raw
7.769529,ABS / ESP,0x7D9,,brake_pedel,30,mm
7.862023,MCU DID 0101,0x7EC,0101,battery_current,1.0,A
7.862023,MCU DID 0101,0x7EC,0101,battery_voltage,383.20000000000005,V
7.862023,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
7.862023,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
7.862023,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
7.862023,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
7.862023,MCU DID 0101,0x7EC,0101,rpm,0,rpm
7.881858,ABS / ESP,0x7D9,,speed_kmh,0,km/h
7.893765,ABS / ESP,0x7D9,,steer_raw,32789,raw
7.898789,ABS / ESP,0x7D9,,brake_pedel,30,mm
7.992849,MCU DID 0101,0x7EC,0101,battery_current,1.0,A
7.992849,MCU DID 0101,0x7EC,0101,battery_voltage,383.20000000000005,V
7.992849,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
7.992849,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
7.992849,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
7.992849,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
7.992849,MCU DID 0101,0x7EC,0101,rpm,0,rpm
8.012084,ABS / ESP,0x7D9,,speed_kmh,0,km/h
8.024462,ABS / ESP,0x7D9,,steer_raw,32789,raw
8.029025,ABS / ESP,0x7D9,,brake_pedel,30,mm
8.127549,MCU DID 0101,0x7EC,0101,battery_current,1.2000000000000002,A
8.127549,MCU DID 0101,0x7EC,0101,battery_voltage,383.20000000000005,V
8.127549,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
8.127549,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
8.127549,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
8.127549,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
8.127549,MCU DID 0101,0x7EC,0101,rpm,0,rpm
8.146527,ABS / ESP,0x7D9,,speed_kmh,0,km/h
8.159544,ABS / ESP,0x7D9,,steer_raw,32789,raw
8.164494,ABS / ESP,0x7D9,,brake_pedel,30,mm
8.257043,MCU DID 0101,0x7EC,0101,battery_current,1.1,A
8.257043,MCU DID 0101,0x7EC,0101,battery_voltage,383.20000000000005,V
8.257043,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
8.257043,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
8.257043,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
8.257043,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
8.257043,MCU DID 0101,0x7EC,0101,rpm,0,rpm
8.27659,ABS / ESP,0x7D9,,speed_kmh,0,km/h
8.289615,ABS / ESP,0x7D9,,steer_raw,32789,raw
8.294732,ABS / ESP,0x7D9,,brake_pedel,30,mm
8.38738,MCU DID 0101,0x7EC,0101,battery_current,1.1,A
8.38738,MCU DID 0101,0x7EC,0101,battery_voltage,383.20000000000005,V
8.38738,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
8.38738,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
8.38738,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
8.38738,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
8.38738,MCU DID 0101,0x7EC,0101,rpm,0,rpm
8.406592,ABS / ESP,0x7D9,,speed_kmh,0,km/h
8.419667,ABS / ESP,0x7D9,,steer_raw,32789,raw
8.424695,ABS / ESP,0x7D9,,brake_pedel,30,mm
8.516962,MCU DID 0101,0x7EC,0101,battery_current,1.0,A
8.516962,MCU DID 0101,0x7EC,0101,battery_voltage,383.20000000000005,V
8.516962,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
8.516962,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
8.516962,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
8.516962,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
8.516962,MCU DID 0101,0x7EC,0101,rpm,0,rpm
8.535934,ABS / ESP,0x7D9,,speed_kmh,0,km/h
8.548933,ABS / ESP,0x7D9,,steer_raw,32789,raw
8.554037,ABS / ESP,0x7D9,,brake_pedel,30,mm
8.647123,MCU DID 0101,0x7EC,0101,battery_current,1.0,A
8.647123,MCU DID 0101,0x7EC,0101,battery_voltage,383.20000000000005,V
8.647123,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
8.647123,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
8.647123,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
8.647123,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
8.647123,MCU DID 0101,0x7EC,0101,rpm,0,rpm
8.665926,ABS / ESP,0x7D9,,speed_kmh,0,km/h
8.679106,ABS / ESP,0x7D9,,steer_raw,32789,raw
8.685081,ABS / ESP,0x7D9,,brake_pedel,30,mm
8.777403,MCU DID 0101,0x7EC,0101,battery_current,1.1,A
8.777403,MCU DID 0101,0x7EC,0101,battery_voltage,383.20000000000005,V
8.777403,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
8.777403,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
8.777403,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
8.777403,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
8.777403,MCU DID 0101,0x7EC,0101,rpm,0,rpm
8.797107,ABS / ESP,0x7D9,,speed_kmh,0,km/h
8.809195,ABS / ESP,0x7D9,,steer_raw,32789,raw
8.814185,ABS / ESP,0x7D9,,brake_pedel,30,mm
8.907499,MCU DID 0101,0x7EC,0101,battery_current,1.2000000000000002,A
8.907499,MCU DID 0101,0x7EC,0101,battery_voltage,383.20000000000005,V
8.907499,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
8.907499,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
8.907499,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
8.907499,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
8.907499,MCU DID 0101,0x7EC,0101,rpm,0,rpm
8.926094,ABS / ESP,0x7D9,,speed_kmh,0,km/h
8.939696,ABS / ESP,0x7D9,,steer_raw,32789,raw
8.94375,ABS / ESP,0x7D9,,brake_pedel,21,mm
9.041735,MCU DID 0101,0x7EC,0101,battery_current,1.1,A
9.041735,MCU DID 0101,0x7EC,0101,battery_voltage,383.20000000000005,V
9.041735,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
9.041735,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
9.041735,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
9.041735,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
9.041735,MCU DID 0101,0x7EC,0101,rpm,0,rpm
9.061347,ABS / ESP,0x7D9,,speed_kmh,0,km/h
9.074398,ABS / ESP,0x7D9,,steer_raw,32789,raw
9.079304,ABS / ESP,0x7D9,,brake_pedel,0,mm
9.172126,MCU DID 0101,0x7EC,0101,battery_current,1.0,A
9.172126,MCU DID 0101,0x7EC,0101,battery_voltage,383.20000000000005,V
9.172126,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
9.172126,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
9.172126,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
9.172126,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
9.172126,MCU DID 0101,0x7EC,0101,rpm,0,rpm
9.191814,ABS / ESP,0x7D9,,speed_kmh,0,km/h
9.20485,ABS / ESP,0x7D9,,steer_raw,32789,raw
9.208911,ABS / ESP,0x7D9,,brake_pedel,0,mm
9.303075,MCU DID 0101,0x7EC,0101,battery_current,1.1,A
9.303075,MCU DID 0101,0x7EC,0101,battery_voltage,383.20000000000005,V
9.303075,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
9.303075,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
9.303075,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
9.303075,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
9.303075,MCU DID 0101,0x7EC,0101,rpm,14,rpm
9.321956,ABS / ESP,0x7D9,,speed_kmh,0,km/h
9.334554,ABS / ESP,0x7D9,,steer_raw,32789,raw
9.339482,ABS / ESP,0x7D9,,brake_pedel,0,mm
9.432121,MCU DID 0101,0x7EC,0101,battery_current,1.2000000000000002,A
9.432121,MCU DID 0101,0x7EC,0101,battery_voltage,383.20000000000005,V
9.432121,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
9.432121,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
9.432121,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
9.432121,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
9.432121,MCU DID 0101,0x7EC,0101,rpm,35,rpm
9.45065,ABS / ESP,0x7D9,,speed_kmh,0,km/h
9.464,ABS / ESP,0x7D9,,steer_raw,32789,raw
9.469109,ABS / ESP,0x7D9,,brake_pedel,0,mm
9.561648,MCU DID 0101,0x7EC,0101,battery_current,2.6,A
9.561648,MCU DID 0101,0x7EC,0101,battery_voltage,383.1,V
9.561648,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
9.561648,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
9.561648,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
9.561648,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
9.561648,MCU DID 0101,0x7EC,0101,rpm,57,rpm
9.581024,ABS / ESP,0x7D9,,speed_kmh,0,km/h
9.595022,ABS / ESP,0x7D9,,steer_raw,32789,raw
9.599028,ABS / ESP,0x7D9,,brake_pedel,0,mm
9.691179,MCU DID 0101,0x7EC,0101,battery_current,4.5,A
9.692214,MCU DID 0101,0x7EC,0101,battery_voltage,383.0,V
9.692214,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
9.692214,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
9.692214,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
9.692214,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
9.692214,MCU DID 0101,0x7EC,0101,rpm,123,rpm
9.711866,ABS / ESP,0x7D9,,speed_kmh,0,km/h
9.723784,ABS / ESP,0x7D9,,steer_raw,32789,raw
9.72915,ABS / ESP,0x7D9,,brake_pedel,0,mm
9.827669,MCU DID 0101,0x7EC,0101,battery_current,8.5,A
9.827669,MCU DID 0101,0x7EC,0101,battery_voltage,382.8,V
9.827669,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
9.827669,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
9.827669,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
9.827669,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
9.827669,MCU DID 0101,0x7EC,0101,rpm,191,rpm
9.84674,ABS / ESP,0x7D9,,speed_kmh,1,km/h
9.859742,ABS / ESP,0x7D9,,steer_raw,32768,raw
9.863741,ABS / ESP,0x7D9,,brake_pedel,0,mm
9.957073,MCU DID 0101,0x7EC,0101,battery_current,25.6,A
9.957073,MCU DID 0101,0x7EC,0101,battery_voltage,382.0,V
9.957073,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
9.957073,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
9.957073,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
9.957073,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
9.957073,MCU DID 0101,0x7EC,0101,rpm,292,rpm
9.976581,ABS / ESP,0x7D9,,speed_kmh,3,km/h
9.989584,ABS / ESP,0x7D9,,steer_raw,32759,raw
9.99458,ABS / ESP,0x7D9,,brake_pedel,0,mm
10.086763,MCU DID 0101,0x7EC,0101,battery_current,38.900000000000006,A
10.086763,MCU DID 0101,0x7EC,0101,battery_voltage,381.3,V
10.086763,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
10.087689,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
10.087689,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
10.087689,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
10.087689,MCU DID 0101,0x7EC,0101,rpm,375,rpm
10.107205,ABS / ESP,0x7D9,,speed_kmh,5,km/h
10.119017,ABS / ESP,0x7D9,,steer_raw,32763,raw
10.123908,ABS / ESP,0x7D9,,brake_pedel,0,mm
10.222473,MCU DID 0101,0x7EC,0101,battery_current,48.300000000000004,A
10.222473,MCU DID 0101,0x7EC,0101,battery_voltage,380.6,V
10.222473,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
10.222473,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
10.222473,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
10.222473,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
10.222473,MCU DID 0101,0x7EC,0101,rpm,510,rpm
10.241866,ABS / ESP,0x7D9,,speed_kmh,7,km/h
10.254922,ABS / ESP,0x7D9,,steer_raw,32778,raw
10.259924,ABS / ESP,0x7D9,,brake_pedel,0,mm
10.35172,MCU DID 0101,0x7EC,0101,battery_current,65.9,A
10.35172,MCU DID 0101,0x7EC,0101,battery_voltage,379.6,V
10.35172,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
10.35172,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
10.35172,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
10.35172,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
10.35172,MCU DID 0101,0x7EC,0101,rpm,663,rpm
10.37175,ABS / ESP,0x7D9,,speed_kmh,8,km/h
10.385654,ABS / ESP,0x7D9,,steer_raw,32787,raw
10.389655,ABS / ESP,0x7D9,,brake_pedel,0,mm
10.481355,MCU DID 0101,0x7EC,0101,battery_current,74.7,A
10.481355,MCU DID 0101,0x7EC,0101,battery_voltage,379.20000000000005,V
10.481355,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
10.48227,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
10.48227,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
10.48227,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
10.48227,MCU DID 0101,0x7EC,0101,rpm,824,rpm
10.501889,ABS / ESP,0x7D9,,speed_kmh,10,km/h
10.514814,ABS / ESP,0x7D9,,steer_raw,32789,raw
10.519829,ABS / ESP,0x7D9,,brake_pedel,0,mm
10.6119,MCU DID 0101,0x7EC,0101,battery_current,85.10000000000001,A
10.6119,MCU DID 0101,0x7EC,0101,battery_voltage,378.70000000000005,V
10.6119,MCU DID 0101,0x7EC,0101,max_regen_power,0.0,kW
10.6119,MCU DID 0101,0x7EC,0101,max_power,0.0,kW
10.6119,MCU DID 0101,0x7EC,0101,SoC,18688.0,%
10.6119,MCU DID 0101,0x7EC,0101,Battery_Temp,4627,C
10.6119,MCU DID 0101,0x7EC,0101,rpm,982,rpm
10.631216,ABS / ESP,0x7D9,,speed_kmh,12,km/h
